3/2	0	4619/100000
1025/4096	-4.3852282677685480814671233810925950024127229505669118768797455224547053298295197e-80	256.50048923843508544392905734710612614470359685704304407375126047858128441873682
1639999/6553600	-1.7396016601073255772958274556230478285307952670757959318468655584813664457647191e-80	256.66058899460008068116983921869103652416380590048720532285970298307078225128478
819999/3276800	1.8208741775503965932165412648047823566520482828658952890894150112290771700227898e-80	256.82088912631343761202373886204225901885594976353489559127289475731360564390317
1639997/6553600	1.9382929209365486741798483703190653710979185486990257600992898526487480465294141e-80	256.98139000998507659764567298546612215210771629379774711687922003400549669497086
409999/1638400	1.0666586935887096155813219092101904798040009613884981615369394275783345213101373e-80	257.14209202296830125825423381285361620108395024709172641491668799958764133168643
327999/1310720	2.4054658750797073204745682426995772036228996315973019643219307091449539205381998e-81	257.30299554356275578742342452640638440178181395305315114222562384921524060162492
819997/3276800	1.2395512075055578403348360009235926715807516282797992475225352283118031535061637e-80	257.46410095101739339804676008744612029578060466771500138112032113547416321234387
1639993/6553600	8.6392686942172922210320894863595215553188939307900030358850602131438851239667414e-81	257.62540862553345594888880346521734205993288394689444618484439762814844921947137
204999/819200	3.95620499756910095997588666067310685364372850639028161886996481893985116432217e-81	257.7869189482674648008850116756031125036148105534821468697447474930688310567685
1639991/6553600	1.2265860124927125912671178196948778269557257454209321604524052896082340646720378e-81	257.94863230133422295259796087467475459319440886223024381308858447815996374653816
163999/655360	2.7472742957032714546976418831394710910393250468840174110785486355652586346641942e-81	258.11054906780982850448661381109055475261568909694534179690253696963448613983025
1639989/6553600	1.431657143000446492898724244986603168847631553301147173543528240022900071190934e-79	258.27266963173469950189529502218419819529245511537347988938096517138912356884248
409997/1638400	-1.2939381423903721346575153586642542398537282775723708046391999032801465985222009e-79	258.43499437811661020692045812777683290651985618791452381366267885718903526495856
1639987/6553600	-6.833987603707893343327483846569875785934971022202187448351565344601418172787001e-80	258.59752369293373884956617436140026391953530289406651760672873280487710583020337
819993/3276800	-5.9914283968257507322065624408627702815213846896023797351123119124392100906680512e-80	258.76025796313772690885355107074835078508047024678992950436602301541155250890623
327997/1310720	-1.6606275578933201274122799637678560021171537765428406870725339363002870288430773e-80	258.92319757665674997480501237018600705432358335082921308842235096539990572918202
102499/409600	-2.0260687457326647852826658117160369762770321531906158545192307532323565804523931e-80	259.08634292239860024248155055331100563955414963733474118458941958511869433356894
1639983/6553600	-9.8748876940060920304527992274762936557551681278715308326220717144727770979500805e-81	259.2496943902537806895096954514942813655325010213428066468266252094468885483249
819991/3276800	-2.8007761818347312553998988249217701462688530803121136316956563611794878083867248e-80	259.41325237109861098879505889745173272634622257989059601729547847612629207916161
1639981/6553600	-4.4466019947781564615692035131485926569388272140974856430365764593878779133579926e-80	259.57701725679834520838090212796214663120988548700727899908331022861379534973217
81999/327680	-1.9725645409171288518080254804741378470449736201970003045476139806732275810707108e-81	259.74098944021030135067325470837303257472077873900158811519408393290590411743632
1639979/6553600	-5.9067064939192652864772673940391456445375856967849432272143344337039476718739894e-81	259.90516931518700278351869382034624404865212889915608555631858291945240763756317
819989/3276800	-6.5879477665252955134657668058177184466092624842875574099620679005568713207818691e-81	260.06955727657933161588698202598830368318258254891261842737192114391755356554895
1639977/6553600	-4.8007349150841568987369314939829314032053353727777716125250738718659581196569194e-81	260.23415372023969407117836947496954919640315733556373562644326073839698868047719
204997/819200	-4.7296912800339866636426342446941856769423323643889425441792583111861081485577785e-81	260.3989590430251979114445025921326848303361116228153208790514066100349732174484
65599/262144	-5.9476136731743793710540943307495202325633669800926458681573413257868842624264139e-82	260.56397364280084196608255527439291322308995922745751894458140199613861705276076
819987/3276800	-1.4189934348764313272444274040757870302187302361506838490727673076491797139856041e-81	260.72919791844271781883442030821620475038985917754883992225985830864938475281437
1639973/6553600	-2.8598868078047023401577372947375886926162475281388273337748738117503809763493359e-81	260.89463226984122370719657793173422097320572214538455620956772662273804030699341
409993/1638400	-1.8630283584538459911126025270873534393226653317982429345058422555998584801065131e-81	261.06027709790429068862160511656742926910800809457056037758665458899539644873219
1639971/6553600	-6.9256767457142404774510789453727553979767222587654400081198132775298232782199845e-82	261.22613280456062112816921321101010504810917136794162717241537384984749778387175
163997/655360	6.5841193118918475943575280604089095371782017591757659038953347719102816777650718e-83	261.39219979276293956254321311561514061057615043379994403379789686612520559229709
1639969/6553600	1.8926860980175960208552953277007514783596875769356895998666138218841228165273263e-83	261.55847846649125599573091627207528165028923013539223287495746131972230581426455
51249/204800	-4.8523131250387373661387934737569128666637573821414860249106166186873635644774832e-83	261.72496923075614168174319662528157883942006594071289564654293351342326778719524
1639967/6553600	-2.0606176496109164411171378224843232009124490572780907957241923556048938370055782e-83	261.89167249160201745023677362672257728606713437701670553211999856598314176496022
819983/3276800	1.5415102164640024936819895821198677134135740998314830968897254968805331724666237e-84	262.05858865611045463108523961721235680973663239363008233029281565772768169770998
327993/1310720	3.0884655906048646893138179930659095865396757502196805177233832344561855637982708e-79	262.22571813240348863425195696316806307509366580461422135388606102832387604845337
409991/1638400	1.2983203038393209982757206063291226602767517088098301360489850969237182561676426e-79	262.39306132964694524160620160134412021275844743217625318973440909285380314786513
1639963/6553600	-1.1064801667815504914323315028691482999295927302729963561356834644323598054392004e-79	262.56061865805377966761384072385882324948793981944160183989759835701508022940784
819981/3276800	-8.044628315046513869728511683993278405623846532167253189724720561838200456441108e-80	262.72839052888742844612541383461577281002687056595616511411491993489626943094138
1639961/6553600	3.4812894617396821957079342858927131879757012508806724093499537545359625217325965e-80	262.89637735446517420077774903080353684612875786621885695739144214840286385373743
40999/163840	2.3077335949407521509891119455909647388904828041477506574325049193855730256581782e-80	263.06457954816152335682020088548350560854054313877636471121827515639824740162894
1639959/6553600	-7.0300943047774385105338741738603434673253959448408967770582656306422571895606031e-81	263.23299752441159685247325358181604702048936635394653925131504453991814113263101
819979/3276800	-4.4864376404041028243524874109722025790321285998235063758257044732831506761895379e-81	263.40163169871453390822560390531871586106965910771203570317102396182825354212148
1639957/6553600	4.9278301532119425304956788972480763534111401046404774545280207201244746903867274e-84	263.57048248763690891277593434399994905407079512252612245896268731399481667712208
409989/1638400	1.817797446854342392774235936288039610278402100525660824213642925582503778714256e-81	263.73955030881616148462741796137796949813086589091600557572753505074689322381547
